distanceX,distanceY,closeTopWall,closeBottomWall,closeLeftWall,closeRightWall,bodyUp,bodyDown,bodyLeft,bodyRight,action
-1,2,0,0,0,0,0,0,0,0,1
-11,-3,0,0,0,0,0,0,0,0,0
3,-9,0,0,0,0,0,0,1,0,0
-15,5,0,0,0,0,0,0,0,0,1
16,-11,0,0,0,0,0,1,0,0,0
4,-17,0,1,0,0,0,0,0,0,0
8,-6,0,1,0,0,0,0,0,0,0
-3,-2,0,0,0,0,0,1,0,0,0
-10,2,0,0,0,1,0,0,0,0,1
-13,5,1,0,0,0,0,0,0,0,1
-19,-10,0,0,0,0,0,0,0,0,0
-1,-12,0,0,0,0,0,0,0,0,0
12,9,0,0,0,0,0,0,0,0,1
-3,-8,0,0,0,0,0,0,0,0,0
2,-1,0,0,0,0,0,0,0,0,0
2,3,0,0,0,0,0,0,0,0,1
-1,2,0,0,0,0,0,0,0,0,1
-21,5,0,0,0,0,0,0,0,0,1
15,1,0,0,1,0,0,0,0,0,1
-5,-15,0,1,0,0,0,0,0,1,0
-17,12,0,0,0,0,0,1,0,0,2
9,-3,0,0,0,0,0,0,1,0,0
15,3,1,0,0,0,0,0,0,0,1
16,-14,0,0,0,0,0,0,0,0,0
11,-4,0,0,0,0,1,0,0,0,3
5,-2,0,0,0,0,0,0,0,0,0
15,-4,0,0,0,0,1,0,0,0,3
-3,13,0,0,0,0,0,0,0,0,1
7,5,0,0,1,0,0,1,0,0,3
-2,-9,0,0,0,0,0,0,0,0,0
-18,-8,0,0,0,0,0,1,0,0,0
13,-7,0,0,0,0,0,0,0,1,0
-7,11,0,0,0,0,0,0,0,1,1
-8,-1,0,0,0,0,0,0,0,0,0
17,-1,0,0,0,0,0,1,0,0,0
-18,7,0,0,0,0,0,0,0,1,1
-1,6,0,0,0,0,0,0,0,0,1
-5,-15,0,1,0,0,0,0,1,1,0
-20,16,0,0,0,0,0,0,0,0,1
18,6,0,0,0,0,0,0,0,0,1
-6,-3,0,0,0,0,0,0,0,0,0
-17,-3,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,1,0,0,3
5,8,0,0,0,0,1,0,0,0,1
13,10,0,0,0,0,0,0,0,0,1
5,0,0,0,0,0,1,0,0,0,3
-2,7,0,0,0,0,0,1,0,0,2
-23,-13,0,1,0,0,0,0,0,0,0
-9,-11,0,0,0,0,0,0,0,0,0
3,-9,0,1,0,0,0,0,0,0,0
23,-6,0,0,0,0,0,0,0,0,0
-23,2,0,0,0,0,1,0,0,0,1
10,-4,0,1,0,0,0,0,0,0,0
20,-17,0,0,0,0,0,0,0,0,0
8,-3,0,0,0,0,0,0,1,0,0
10,18,1,0,1,0,0,0,0,0,1
10,-8,0,0,0,0,0,0,0,0,0
-6,-1,0,0,0,0,0,0,0,0,0
-8,-5,0,0,0,0,0,1,0,0,0
-17,-3,0,0,0,0,0,0,0,0,0
-18,-7,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,1,1
1,-2,0,0,0,0,1,0,0,0,3
-13,1,1,0,0,0,0,0,0,0,1
-9,7,1,0,0,0,1,0,0,0,1
-13,-17,0,0,0,0,0,0,0,0,0
-5,-1,0,0,0,0,0,0,0,1,0
-1,-2,0,0,1,0,0,0,0,0,0
-13,-2,0,0,0,0,0,0,0,0,0
-1,13,0,0,0,0,0,0,0,0,1
10,9,0,0,0,0,0,1,0,0,3
-17,2,0,0,0,0,0,0,0,0,1
-1,-5,0,0,0,0,0,1,1,0,0
-8,6,1,0,0,0,0,0,0,0,1
13,3,0,0,0,0,0,0,0,0,1
10,5,0,0,0,0,0,0,0,0,1
21,1,0,0,0,0,0,0,0,0,1
-16,-5,0,0,0,0,0,0,0,0,0
6,6,0,0,0,0,0,0,0,1,1
-1,-5,0,0,0,0,1,0,0,0,2
-8,-3,0,0,0,0,0,0,0,0,0
-13,6,0,0,0,0,0,0,0,0,1
17,5,0,0,1,0,0,1,0,0,3
11,10,0,0,0,0,0,0,0,0,1
16,0,0,0,0,0,0,1,0,0,3
8,12,1,0,0,0,0,0,0,1,1
-3,-2,0,0,0,0,0,0,0,0,0
-4,-10,0,0,0,0,0,0,0,0,0
6,11,0,0,0,0,0,0,0,1,1
-6,10,0,0,0,0,0,0,0,0,1
-8,-8,0,1,0,0,0,0,0,0,0
-24,0,0,0,0,1,0,0,0,0,2
-1,8,0,0,0,0,0,0,0,0,1
-19,-9,0,0,0,0,0,0,0,0,0
-5,14,0,0,0,0,0,0,0,0,1
-9,6,0,0,0,0,0,0,0,0,1
13,-1,0,0,0,0,0,0,0,0,0
-10,-2,0,0,0,0,0,0,0,0,0
-11,5,1,0,0,0,0,0,0,0,1
-9,-16,0,1,0,0,0,0,0,0,0
-4,6,0,0,0,0,0,0,0,0,1
-12,4,0,0,0,0,1,0,0,0,1
6,2,0,0,0,0,0,0,0,0,1
-11,10,0,0,0,0,1,0,0,0,1
2,1,0,0,0,0,0,0,0,0,1
-25,9,0,0,0,1,0,0,0,0,1
-19,-4,0,0,0,1,0,0,1,0,0
4,5,0,0,0,0,0,0,0,0,1
14,-8,0,0,1,0,1,0,0,1,1
-23,14,0,0,0,1,0,0,0,0,1
1,-3,0,0,0,0,0,0,0,0,0
8,-1,0,0,0,0,0,0,0,0,0
-14,0,0,0,0,0,1,0,0,0,2
10,2,0,0,0,0,0,0,0,0,1
-6,-9,0,0,0,0,0,1,0,0,0
-8,-1,0,0,0,0,0,0,0,0,0
-10,2,0,0,0,0,1,0,1,0,1
-24,0,0,0,0,0,0,0,0,0,2
13,-5,0,0,0,0,1,0,0,0,3
10,-7,0,0,0,0,0,1,0,0,0
8,6,1,0,0,0,0,0,1,0,1
9,6,0,0,0,0,1,0,0,0,1
-14,4,0,0,0,0,0,1,0,0,2
-18,-1,0,0,0,0,0,0,0,0,0
3,6,0,0,1,0,0,1,0,0,3
0,10,0,0,0,0,0,0,0,0,1
1,4,0,0,0,0,0,1,1,0,3
-5,9,0,0,0,0,0,0,0,0,1
9,3,0,0,0,0,0,0,0,0,1
13,15,1,0,1,0,0,0,0,0,1
-9,-2,0,0,0,0,0,0,0,0,0
13,-1,0,0,0,0,0,0,0,1,0
-14,-9,0,0,0,0,0,0,0,1,0
-23,-5,0,0,0,0,0,0,0,0,0
2,-10,0,0,0,0,0,0,0,0,0
-3,14,0,0,0,0,0,0,0,0,1
9,15,0,0,0,0,0,0,0,0,1
3,-3,0,0,0,0,0,0,0,0,0
0,9,0,0,0,0,0,0,0,0,1
-13,-1,0,0,0,0,0,1,0,0,0
-1,-5,0,0,0,0,0,0,0,0,0
-7,11,0,0,0,0,0,0,0,0,1
-2,-15,0,1,0,0,0,0,0,0,0
14,9,0,0,0,0,0,0,0,0,1
-24,-6,0,0,0,1,0,0,0,0,0
7,4,0,0,0,0,1,0,0,0,1
-11,-4,0,0,0,0,0,0,0,0,0
0,-12,0,0,1,0,0,0,0,1,0
7,2,0,0,0,0,0,0,0,0,1
16,12,0,0,0,0,0,0,0,0,1
5,6,1,0,0,0,0,0,0,0,1
-5,-9,0,0,0,0,0,0,0,0,0
-15,-5,0,0,0,0,0,0,0,0,0
2,-3,0,0,0,0,0,1,0,0,0
16,-11,0,0,0,0,0,1,0,0,0
8,-11,0,0,0,0,0,0,0,0,0
-14,13,0,0,0,0,0,0,0,0,1
-7,-9,0,0,0,1,0,0,0,0,0
-15,13,0,0,0,0,0,0,0,0,1
4,3,0,0,0,0,0,0,0,0,1
27,-12,0,0,0,0,0,0,0,0,0
6,-16,0,0,0,0,0,0,0,0,0
12,9,0,0,0,0,1,0,0,0,1
-9,-7,0,0,0,0,0,0,0,1,0
-21,8,0,0,0,0,0,0,0,0,1
-2,12,1,0,0,0,1,0,0,0,1
-6,7,0,0,0,0,0,0,0,0,1
-7,-5,0,0,0,0,0,0,0,0,0
5,5,0,0,0,0,0,0,0,0,1
5,-3,0,0,0,0,0,1,0,0,0
19,-8,0,0,0,0,0,0,0,0,0
-14,5,0,0,0,0,0,1,0,0,2
2,4,0,0,0,0,0,0,1,0,1
7,-3,0,1,0,0,0,0,1,0,0
-20,-15,0,0,0,0,0,0,1,0,0
17,-17,0,1,0,0,0,0,0,0,0
16,-3,0,0,0,0,0,0,0,0,0
9,-2,0,0,0,0,0,0,0,0,0
-15,8,0,0,0,1,0,0,0,0,1
2,1,0,0,0,0,0,0,0,0,1
12,-12,0,0,0,0,0,0,0,0,0
-2,-4,0,0,0,0,0,0,0,0,0
8,-7,0,0,1,0,0,0,0,0,0
12,11,0,0,0,0,1,0,0,0,1
-24,-11,0,0,0,0,0,0,0,1,0
-3,18,1,0,0,0,0,0,1,0,1
-1,1,0,0,0,0,0,0,0,0,1
-14,-9,0,0,0,0,0,0,0,0,0
-2,-1,0,0,0,0,0,0,0,0,0
-6,-5,0,0,0,0,0,0,0,0,0
9,-7,0,0,0,0,0,0,0,0,0
-2,-1,0,0,0,0,0,0,1,0,0
15,15,0,0,0,0,0,1,0,0,3
-2,4,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,3
11,-8,0,0,0,0,0,0,0,0,0
-19,4,0,0,0,0,0,0,0,0,1
-1,8,0,0,0,0,0,0,0,0,1
-1,-3,0,0,1,0,0,1,1,0,0
-2,-4,0,0,0,0,0,1,0,0,0
-4,2,1,0,0,0,0,0,0,0,1
11,10,0,0,0,0,0,0,0,0,1
10,13,0,0,0,0,0,0,0,0,1
14,2,0,0,0,0,0,0,0,0,1
10,-2,0,0,0,0,0,0,0,0,0
5,3,0,0,0,0,0,0,0,0,1
-13,7,0,0,0,1,0,0,1,0,1
-14,1,0,0,0,0,0,0,0,0,1
0,-5,0,0,0,0,0,0,0,0,0
-5,-1,0,0,0,0,0,0,0,0,0
-22,0,0,0,0,0,0,0,0,0,2
-7,-10,0,0,0,1,0,0,0,1,0
11,-15,0,0,0,0,0,0,0,0,0
-12,-4,0,0,0,1,0,0,0,0,0
-14,1,0,0,0,0,1,0,0,0,1
15,-1,0,0,0,0,0,0,0,0,0
-2,-8,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,0,1
22,1,0,0,0,0,0,0,0,0,1
-21,10,0,0,0,1,0,0,0,0,1
-25,-8,0,0,0,1,0,0,0,0,0
-3,11,1,0,0,0,1,0,0,1,1
-7,6,0,0,0,0,0,0,0,0,1
3,-14,0,0,0,0,0,0,0,0,0
-11,2,0,0,0,0,0,0,0,0,1
9,-1,0,0,0,0,0,0,0,0,0
-6,-8,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1,0,0,3
-3,0,0,0,0,0,0,0,0,0,2
-3,5,0,0,0,0,0,1,0,0,2
1,16,1,0,0,0,0,0,1,0,1
-14,8,0,0,0,0,0,0,0,0,1
-22,-4,0,0,0,0,0,0,0,1,0
18,9,0,0,0,0,0,0,0,0,1
5,-13,0,0,0,0,1,0,1,0,3
1,-3,0,0,0,0,0,0,0,0,0
6,2,0,0,0,0,0,1,0,0,3
16,-1,0,0,0,0,0,0,1,0,0
18,-8,0,0,0,0,0,0,1,0,0
1,-1,0,0,0,0,0,0,0,0,0
-24,10,0,0,0,1,0,0,0,0,1
4,5,0,0,0,0,0,0,0,0,1
9,8,1,0,0,0,0,0,0,0,1
2,-9,0,0,0,0,0,0,0,1,0
-14,3,0,0,0,0,0,0,0,0,1
-1,5,0,0,0,0,0,0,0,1,1
5,-11,0,0,0,0,0,0,0,0,0
-17,4,0,0,0,0,0,0,1,0,1
0,-3,0,0,0,1,0,0,0,0,0
-11,-5,0,0,0,0,0,0,0,0,0
-1,6,1,0,0,0,0,0,0,0,1
-8,-2,0,0,0,0,0,0,0,0,0
-13,7,0,0,0,0,0,0,1,0,1
-2,-13,0,0,0,0,0,0,0,0,0
-16,-14,0,0,0,0,0,1,0,0,0
-7,1,0,1,0,0,0,0,0,0,2
-9,7,0,0,0,0,0,0,0,0,1
0,1,0,0,0,1,0,0,0,0,1
-8,-3,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,3
8,-5,0,1,0,0,1,0,0,1,2
15,10,0,0,0,0,0,0,0,0,1
11,3,0,0,0,0,0,0,0,0,1
3,-3,0,0,1,0,0,0,0,0,0
-23,-10,0,1,0,1,0,0,0,0,0
-12,-7,0,0,0,0,0,0,1,0,0
0,-13,0,0,0,0,0,0,0,0,0
-9,-2,0,1,0,0,0,0,0,0,0
9,14,0,0,0,0,0,0,0,0,1
4,-3,0,0,0,0,0,0,0,0,0
13,13,0,0,0,0,0,0,0,0,1
22,-10,0,0,0,0,0,0,1,0,0
-3,7,0,0,0,0,1,0,0,0,1
-8,-5,0,1,0,0,0,0,0,0,0
13,-13,0,0,0,0,0,0,0,0,0
-2,-10,0,0,0,0,0,0,0,0,0
-9,0,1,0,0,0,0,0,0,0,2
-10,10,0,0,0,1,0,1,0,0,2
12,4,0,0,0,0,0,0,0,0,1
8,4,0,0,0,0,0,0,0,0,1
-2,7,0,0,0,0,0,0,0,0,1
3,-2,0,1,0,0,0,0,0,0,0
13,-2,0,0,0,0,0,0,0,0,0
-7,3,0,0,0,0,0,0,0,1,1
12,4,1,0,0,0,0,0,0,0,1
7,4,0,0,0,0,0,0,0,0,1
-5,-2,0,0,0,0,0,0,0,0,0
5,-8,0,0,0,0,0,1,0,0,0
20,-3,0,0,0,0,1,0,0,0,3
0,-1,0,0,0,0,0,0,0,0,0
-13,-6,0,0,0,0,0,1,1,0,0
-23,2,0,0,0,0,0,0,0,0,1
-2,17,0,0,0,0,0,0,0,0,1
-2,-9,0,0,0,0,0,0,0,0,0
12,-9,0,1,0,0,1,0,0,0,3
12,-3,0,0,0,0,0,0,0,0,0
5,-1,0,0,0,0,0,0,0,0,0
-10,0,0,0,0,0,0,0,0,1,2
-12,-8,0,0,0,0,0,0,0,0,0
-7,-5,0,0,0,0,0,0,0,0,0
-5,-1,0,1,0,0,0,0,1,0,0
8,-1,0,0,0,0,0,0,0,0,0
2,4,0,0,0,0,0,0,0,1,1
-3,9,0,0,0,0,0,0,0,0,1
-2,-4,0,0,0,0,0,0,0,0,0
21,-11,0,0,0,0,0,0,0,0,0
-11,1,0,0,0,0,0,0,0,0,1
12,-10,0,0,0,0,0,1,0,0,0
13,-11,0,0,0,0,0,0,0,0,0
7,9,0,0,0,0,1,0,0,0,1
-4,-2,0,1,0,0,0,0,0,0,0
-15,-10,0,0,0,0,0,1,0,0,0
27,-5,0,1,0,0,0,0,0,0,0
-17,2,0,0,0,0,0,0,0,0,1
0,-11,0,0,0,0,0,0,0,1,0
13,-11,0,0,1,0,0,0,0,0,0
-3,11,0,0,0,1,1,0,0,0,1
-10,4,0,0,0,1,0,0,0,0,1
9,-3,0,0,0,0,0,0,0,0,0
-8,14,0,0,0,0,1,0,0,0,1
-15,4,0,0,0,0,0,0,0,0,1
-9,1,0,0,0,0,0,0,0,0,1
-8,-9,0,0,0,0,1,1,0,0,2
12,-7,0,0,0,0,0,0,0,0,0
-1,3,0,0,0,0,0,0,0,0,1
-5,6,0,0,0,0,0,0,0,0,1
4,14,0,0,0,0,0,0,0,0,1
9,-17,0,0,0,0,0,0,0,0,0
17,17,0,0,0,0,0,0,0,1,1
15,-7,0,1,0,0,0,0,0,0,0
7,3,0,0,0,0,1,0,1,1,1
-13,8,0,0,0,0,0,0,0,0,1
10,1,0,0,0,0,0,0,1,0,1
-16,8,0,0,0,0,0,0,0,0,1
13,-2,0,0,0,0,0,0,0,0,0
1,3,0,0,0,0,1,0,0,1,1
2,0,0,0,0,0,0,0,0,0,3
16,0,0,0,0,0,0,1,0,0,3
3,-12,0,0,0,0,0,0,0,0,0
-8,3,0,0,0,0,0,0,0,1,1
-13,-11,0,0,0,0,0,0,0,0,0
21,-2,0,0,0,0,0,0,0,0,0
-7,-2,0,0,0,0,0,0,1,0,0
1,2,0,0,0,0,0,1,0,0,3
-19,13,0,0,0,0,0,0,0,0,1
25,-6,0,0,0,0,0,0,0,0,0
21,-5,0,0,0,0,0,1,0,0,0
5,-2,0,0,0,0,0,0,0,0,0
15,-13,0,0,0,0,0,0,1,0,0
10,-14,0,1,0,0,0,0,0,0,0
9,2,0,0,0,0,0,0,0,0,1
13,-6,0,0,0,0,0,0,0,1,0
-2,-7,0,0,0,0,0,0,0,0,0
-19,-4,0,0,0,0,0,0,1,0,0
-6,-15,0,0,0,0,0,0,0,0,0
-2,0,0,0,0,0,0,0,0,0,2
-10,-5,0,0,0,0,0,0,0,0,0
-8,-4,0,1,0,0,0,0,0,0,0
-20,7,0,0,0,0,0,1,0,0,2
3,-10,0,1,0,0,0,0,0,0,0
-23,-18,0,1,0,0,0,0,0,0,0
-6,-5,0,1,0,0,0,0,0,0,0
-14,11,1,0,0,0,0,0,0,0,1
-1,3,0,0,0,0,0,0,1,0,1
-17,-6,0,0,0,0,0,0,0,0,0
-11,3,0,0,0,0,1,1,0,0,2
19,1,0,0,0,0,0,0,0,0,1
-24,6,0,0,0,0,0,1,0,0,2
-8,-4,0,0,0,0,0,0,0,0,0
7,-11,0,0,0,0,0,0,1,0,0
2,-3,0,0,0,0,0,0,0,0,0
6,-2,0,0,0,0,0,0,0,0,0
-1,14,0,0,0,0,0,0,0,0,1
-6,15,0,0,0,0,0,0,0,0,1
15,3,0,0,0,0,0,0,0,0,1
7,-3,0,0,0,0,1,0,0,0,3
14,12,0,0,0,0,0,1,0,0,3
15,2,0,0,0,0,0,0,0,0,1
-18,-14,0,0,0,0,0,0,0,0,0
-3,3,0,0,0,0,0,0,0,0,1
-23,3,0,0,0,0,0,0,0,0,1
-17,-11,0,0,0,0,0,0,0,0,0
1,-7,0,0,0,0,0,0,0,0,0
-20,0,0,0,0,0,0,0,0,0,2
1,-4,0,0,0,0,0,0,0,0,0
-11,5,0,0,0,0,0,0,0,0,1
6,0,0,0,0,0,0,0,0,0,3
1,9,0,0,0,0,0,0,0,0,1
-1,0,0,0,0,0,0,0,0,0,2
8,8,0,0,0,0,0,0,0,0,1
13,5,0,0,0,0,1,0,0,0,1
-4,-1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,1
14,9,0,0,0,0,0,0,0,0,1
-1,-7,0,0,0,0,0,1,0,0,0
-22,3,0,0,0,0,0,0,0,0,1
23,-1,0,0,0,0,1,0,1,0,3
-2,-3,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,1
-4,-11,0,0,0,1,0,0,0,0,0
21,-5,0,0,0,0,0,0,0,0,0
-1,-1,0,0,0,0,0,0,0,0,0
27,1,0,0,0,0,0,0,0,0,1
-9,-9,0,0,0,0,0,1,0,0,0
-17,-10,0,0,0,0,0,0,0,0,0
3,-12,0,1,0,0,0,0,1,0,0
-16,-13,0,0,0,1,0,0,0,1,0
-8,-15,0,0,0,0,0,0,1,0,0
-7,6,0,0,0,0,0,0,0,0,1
-25,3,0,0,0,1,0,0,0,0,1
-11,0,0,0,0,0,0,0,0,0,2
-6,-12,0,1,0,0,1,0,0,0,2
-25,-6,0,0,0,1,0,0,0,0,0
10,15,0,0,0,0,0,0,0,0,1
6,3,0,0,0,0,1,0,0,0,1
4,3,0,0,0,0,1,1,0,0,3
8,3,0,0,0,0,0,0,0,0,1
-2,3,0,0,0,0,0,0,0,0,1
-6,6,1,0,0,0,0,0,0,0,1
14,-11,0,0,1,0,0,0,0,0,0
1,-12,0,0,0,0,0,0,0,0,0
-15,-16,0,1,0,0,0,0,0,0,0
10,2,0,0,0,0,1,0,0,0,1
17,8,0,0,0,0,1,0,0,0,1
-1,8,0,0,0,0,0,0,0,0,1
8,-8,0,0,0,0,0,0,0,0,0
12,-4,0,0,0,0,0,0,0,0,0
6,-13,0,0,0,0,0,0,0,0,0
-6,1,0,0,0,0,0,1,0,0,2
-24,12,0,0,0,1,0,0,1,0,1
1,-9,0,0,0,0,0,0,0,0,0
9,-4,0,0,1,0,0,0,0,0,0
11,-1,0,0,0,0,0,0,1,0,0
-11,1,0,0,0,0,0,0,1,0,1
20,13,0,0,1,0,0,0,0,0,1
-24,0,0,0,0,0,0,0,0,1,2
22,1,0,0,0,0,0,0,0,0,1
-19,0,0,0,0,0,0,0,0,0,2
18,7,0,0,1,0,0,0,0,1,1
9,-2,0,0,0,0,0,1,0,0,0
-10,5,0,0,0,0,0,0,0,0,1
1,-3,0,0,0,0,0,0,0,0,0
-9,-3,0,0,0,0,0,0,0,0,0
-5,8,0,0,0,0,0,0,0,0,1
-6,0,0,0,0,0,0,0,0,0,2
-6,-1,0,0,0,0,1,0,0,0,2
26,-9,0,0,1,0,0,0,0,0,0
-2,-8,0,0,0,0,1,0,0,0,2
18,7,0,0,0,0,0,0,0,0,1
-11,-1,0,0,0,0,0,0,0,0,0
0,4,0,0,1,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,1
-10,6,0,0,0,0,0,1,0,0,2
18,4,0,0,0,0,0,0,0,0,1
7,8,0,0,0,0,0,0,0,0,1
-15,4,0,0,0,0,0,0,0,0,1
19,-7,0,0,0,0,0,0,0,1,0
-8,1,0,0,0,0,0,0,0,0,1
-16,-10,0,0,0,0,0,0,0,0,0
8,-5,0,0,0,0,0,0,1,0,0
13,2,0,0,0,0,0,0,0,1,1
-1,-12,0,1,0,0,1,0,0,0,2
-22,12,0,0,0,1,0,0,0,1,1
12,9,0,0,0,0,1,0,0,0,1
-5,-9,0,0,0,0,1,0,0,0,2
-18,-2,0,0,0,0,0,1,0,0,0
14,-1,0,0,0,0,0,0,0,0,0
1,10,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,1,0,1
9,-3,0,0,0,0,0,0,1,0,0
6,10,0,0,0,0,0,0,1,0,1
-7,-5,0,1,0,0,0,1,0,0,0
23,0,0,0,0,0,0,0,0,1,0
20,12,0,0,0,0,0,0,0,0,1
-10,14,0,0,0,0,0,1,0,0,2
-7,10,0,0,0,1,0,0,0,0,1
14,5,0,0,0,0,0,0,0,0,1
0,6,0,0,0,0,0,0,0,0,1
2,-5,0,1,0,0,0,1,1,0,0
5,-4,0,0,0,0,0,0,0,0,0
-5,12,0,0,0,0,1,0,0,0,1
21,-9,0,0,0,0,0,0,0,0,0
-13,1,0,1,0,0,0,0,0,0,2
-9,2,0,0,0,0,0,0,0,0,1
-4,4,0,0,0,0,0,0,0,0,1
8,5,0,0,0,0,0,1,0,0,3
-22,1,0,0,0,0,1,0,0,0,1
15,6,0,0,0,0,1,0,0,0,1
-14,6,1,0,0,0,0,1,1,0,3
8,-3,0,0,0,0,0,0,0,0,0
-8,2,0,0,0,0,1,0,0,0,1
-23,10,0,0,0,0,1,1,0,0,2
-28,0,0,0,0,1,0,0,1,0,0
-18,-5,0,0,0,0,0,0,0,0,0
-18,6,0,0,0,1,0,0,0,1,1
-10,2,0,0,0,0,0,0,0,0,1
-18,16,1,0,0,0,0,0,0,0,1
-6,6,1,0,0,0,0,0,0,1,1
-7,1,0,0,0,0,0,0,0,0,1
8,-12,0,0,0,0,1,0,0,0,3
-19,-6,0,0,0,0,1,0,0,0,2
14,-4,0,0,0,0,0,0,0,1,0
1,-6,0,0,0,0,0,0,0,0,0
-13,-12,0,0,0,0,0,0,0,0,0
22,-7,0,0,0,0,0,0,0,0,0
-5,1,0,1,0,0,0,0,1,0,0
-6,-2,0,0,0,0,0,0,0,0,0
-3,-5,0,1,0,0,0,0,0,0,0
1,1,0,0,0,0,0,1,1,1,0
3,-8,0,0,1,0,0,0,0,0,0
3,-15,0,0,0,0,0,1,0,0,0
3,2,0,0,0,0,1,1,0,0,3
-7,0,0,0,0,0,0,0,0,0,2
-4,8,0,0,0,0,0,0,0,0,1
-11,1,0,1,0,0,0,0,0,0,2
-9,8,0,0,0,0,0,0,0,1,1
-1,-9,0,0,1,0,0,0,0,0,0
26,-3,0,0,1,0,0,0,0,0,0
20,-7,0,0,0,0,1,0,1,0,3
5,8,0,0,0,0,0,0,1,0,1
-4,0,0,0,0,0,0,0,0,0,2
2,8,0,0,1,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1
-10,-3,0,0,0,0,0,1,0,0,0
-16,0,0,0,0,1,0,0,0,1,2
-22,-1,0,0,0,0,0,0,0,1,0
1,-7,0,0,0,0,0,0,0,0,0
-16,7,0,0,0,0,0,0,0,0,1
22,0,0,0,0,0,0,0,0,0,3
7,-2,0,0,0,0,0,0,0,0,0
-1,-11,0,1,0,0,0,0,0,0,0
18,6,0,0,0,0,0,0,1,0,1
12,0,0,0,0,0,0,0,0,0,3
4,-6,0,0,0,0,1,0,0,0,3
11,-1,0,0,0,0,0,0,0,0,0
-6,2,0,0,0,0,0,0,0,0,1
14,-11,0,1,0,0,0,0,0,1,0
2,5,0,0,0,0,0,0,0,0,1
1,-7,0,0,0,0,0,0,0,0,0
-8,-12,0,0,0,0,0,0,0,0,0
-10,2,0,0,0,0,1,0,0,0,1
6,10,0,0,0,0,0,0,0,0,1
-2,10,0,0,0,0,0,0,0,0,1
21,5,0,0,0,0,0,0,0,1,1
7,9,0,0,0,0,0,0,1,0,1
3,-5,0,0,0,0,0,1,0,0,0
-9,-2,0,0,0,0,0,0,0,0,0
10,15,0,0,0,0,0,0,0,0,1
-8,-7,0,0,0,0,0,0,0,0,0
-12,2,0,0,0,0,0,0,0,0,1
16,-1,0,0,0,0,0,0,0,0,0
-11,1,0,0,0,0,0,0,0,0,1
-9,-2,0,0,0,0,0,0,0,0,0
-22,-5,0,0,0,0,0,0,0,0,0
6,-6,0,0,0,0,0,0,0,0,0
-20,-8,0,0,0,0,0,0,0,0,0
-25,5,0,0,0,0,0,0,0,0,1
-6,0,0,1,0,0,0,0,0,0,2
20,-17,0,0,0,0,0,0,0,0,0
-3,0,0,0,0,0,0,0,0,0,2
7,-7,0,0,0,0,0,0,0,0,0
1,8,1,0,0,0,0,0,0,0,1
6,-11,0,0,0,0,0,0,0,0,0
-19,-1,0,0,0,0,0,0,1,0,0
3,4,0,0,0,0,0,0,0,0,1
14,2,0,0,0,0,0,0,0,0,1
5,-2,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,3
14,-7,0,0,0,0,0,0,0,0,0
0,-2,0,0,0,0,1,0,0,0,1
9,-1,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,1,0,0,3
-17,10,0,0,0,0,0,0,1,0,1
-1,3,0,0,0,0,0,1,0,0,2
-22,-1,0,0,0,0,0,0,1,0,0
17,-3,0,0,0,0,0,0,0,0,0
13,11,0,0,0,0,0,0,0,0,1
-20,-4,0,0,0,1,0,0,1,0,0
-5,-3,0,0,0,0,0,0,1,0,0
-8,3,0,0,0,0,0,0,1,0,1
-17,-8,0,0,0,0,0,0,0,0,0
15,11,0,0,0,0,0,1,0,0,3
-2,13,0,0,0,0,0,0,1,0,1
-4,8,0,0,0,0,0,0,0,0,1
-3,-4,0,0,0,0,0,0,0,0,0
12,0,0,0,1,0,0,0,0,0,3
-6,3,1,0,0,0,0,0,0,0,1
-14,-3,0,0,0,0,1,0,0,0,2
-7,-1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,3
1,-4,0,0,0,0,0,0,0,0,0
-1,7,0,0,0,0,0,0,0,0,1
-19,-3,0,0,0,0,0,0,0,0,0
-22,7,1,0,0,0,0,0,0,0,1
-1,-4,0,0,0,0,0,0,0,0,0
-9,-5,0,0,0,0,0,0,0,0,0
5,-8,0,0,0,0,0,0,0,1,0
-2,-2,0,0,0,0,0,0,1,1,0
1,-8,0,0,0,0,0,0,0,0,0
17,-2,0,0,0,0,0,0,0,1,0
-19,4,0,0,0,1,0,0,0,0,1
-14,11,0,0,0,0,0,0,0,0,1
14,-5,0,0,0,0,0,0,0,0,0
2,7,0,0,0,0,0,0,1,0,1
6,-2,0,0,0,0,0,0,0,0,0
